run_index,batch_index,batch_size,prompt_index,prompt,latency_seconds,generated_tokens,throughput_tokens_per_sec,gpu_memory_allocated_gb,gpu_memory_reserved_gb,prompt_length_tokens,output_length_tokens,backend,precision
0,0,32,29,"Draft a results section for a systems performance writeup where batch size is increased from one to larger values. Explain how to discuss throughput gains, latency movement, p95 latency, GPU memory use, and limitations without overstating the findings.",1.808545032999973,32,530.8134342707375,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
1,0,32,0,Summarize why GPUs are useful for neural network inference.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,13,45,vllm_fp16,fp16
1,0,32,1,Write a two-sentence explanation of batch size.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
1,0,32,2,List three common metrics for an inference benchmark.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
1,0,32,3,Explain the difference between latency and throughput.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
1,0,32,4,Give one practical tip for reducing LLM serving cost.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
1,0,32,5,Define FP16 inference in one paragraph.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,9,41,vllm_fp16,fp16
1,0,32,6,Name two reasons to run warmup iterations before timing.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
1,0,32,7,Explain why output length affects benchmark results.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
1,0,32,8,State one risk of comparing benchmarks across different GPUs.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
1,0,32,9,Describe what tokens per second measures.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,8,40,vllm_fp16,fp16
1,0,32,10,"You are reviewing an internal benchmark report. Explain how prompt length, generated token count, and batch size can each affect measured tokens per second.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,29,61,vllm_fp16,fp16
1,0,32,11,Draft a concise checklist for validating a new language model inference pipeline before publishing results to a team dashboard.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
1,0,32,12,"Compare CPU fallback and CUDA execution for a small transformer model. Focus on reliability, expected speed, and memory behavior.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
1,0,32,13,Explain why warmup runs are useful in GPU benchmarks and what could go wrong if they are skipped.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,22,54,vllm_fp16,fp16
1,0,32,14,Write a short project update describing progress on an FP16 baseline for an LLM inference benchmark.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
1,0,32,15,Describe how batching can improve aggregate throughput while still creating latency tradeoffs in an online inference service.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
1,0,32,16,Explain how deterministic generation settings help make benchmark runs easier to compare across repeated experiments.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,18,50,vllm_fp16,fp16
1,0,32,17,"Write a short note for a teammate explaining why benchmark CSV files should include model settings, batch size, and output token counts.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,26,58,vllm_fp16,fp16
1,0,32,18,Compare mean latency and p95 latency as ways to summarize LLM inference performance for a small experiment.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
1,0,32,19,Explain how GPU memory allocation and reserved memory can help diagnose whether a benchmark is close to running out of memory.,1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
1,0,32,20,"Create a structured analysis of an LLM inference benchmark that uses HuggingFace Transformers. Discuss model loading, prompt preparation, batching, timing boundaries, GPU synchronization, memory measurement, CSV output, and how the baseline could be extended later.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
1,0,32,21,"You are designing a portfolio project for benchmarking local LLM inference. Describe the minimum viable implementation, the risks of overengineering early, and a practical roadmap that adds quantization and serving engines after the baseline is trustworthy.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,45,77,vllm_fp16,fp16
1,0,32,22,"Write a technical note explaining how generated tokens per second should be interpreted. Include caveats about different prompt lengths, batch sizes, hardware, model precision, tokenizer behavior, and deterministic generation settings.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,39,71,vllm_fp16,fp16
1,0,32,23,"Prepare an onboarding explanation for a teammate who will run an FP16 LLM benchmark for the first time. Cover environment setup, HuggingFace authentication, CUDA availability, expected outputs, and common failure modes.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,43,75,vllm_fp16,fp16
1,0,32,24,"Analyze the tradeoffs between measuring per-prompt latency and per-batch latency in a simple benchmark. Explain how each view can be useful, what the CSV rows should represent, and how future time-to-first-token metrics could improve the report.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,50,82,vllm_fp16,fp16
1,0,32,25,"Write a design memo for extending an FP16 benchmark into a broader serving evaluation. Include batch scaling, quantization, backend comparison, reproducibility concerns, and what should be measured before claiming production readiness.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,42,74,vllm_fp16,fp16
1,0,32,26,"Explain why a benchmark should report both raw per-run data and aggregated plots. Discuss debugging value, statistical interpretation, communication with stakeholders, and how raw data protects against misleading summaries.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,37,69,vllm_fp16,fp16
1,0,32,27,"Create a practical guide for running an LLM inference benchmark in Google Colab. Mention runtime selection, dependency installation, model access, GPU memory constraints, output artifacts, and how to preserve results after the session ends.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,44,76,vllm_fp16,fp16
1,0,32,28,"Compare three approaches to improving LLM inference efficiency: batching, quantization, and optimized serving engines. Explain what each approach changes, what metrics it can improve, and what risks should be measured.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,40,72,vllm_fp16,fp16
1,0,32,29,"Draft a results section for a systems performance writeup where batch size is increased from one to larger values. Explain how to discuss throughput gains, latency movement, p95 latency, GPU memory use, and limitations without overstating the findings.",1.8084259269999166,32,530.8483945441932,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
2,0,32,0,Summarize why GPUs are useful for neural network inference.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,13,45,vllm_fp16,fp16
2,0,32,1,Write a two-sentence explanation of batch size.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
2,0,32,2,List three common metrics for an inference benchmark.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
2,0,32,3,Explain the difference between latency and throughput.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
2,0,32,4,Give one practical tip for reducing LLM serving cost.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
2,0,32,5,Define FP16 inference in one paragraph.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,9,41,vllm_fp16,fp16
2,0,32,6,Name two reasons to run warmup iterations before timing.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
2,0,32,7,Explain why output length affects benchmark results.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
2,0,32,8,State one risk of comparing benchmarks across different GPUs.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
2,0,32,9,Describe what tokens per second measures.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,8,40,vllm_fp16,fp16
2,0,32,10,"You are reviewing an internal benchmark report. Explain how prompt length, generated token count, and batch size can each affect measured tokens per second.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,29,61,vllm_fp16,fp16
2,0,32,11,Draft a concise checklist for validating a new language model inference pipeline before publishing results to a team dashboard.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
2,0,32,12,"Compare CPU fallback and CUDA execution for a small transformer model. Focus on reliability, expected speed, and memory behavior.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
2,0,32,13,Explain why warmup runs are useful in GPU benchmarks and what could go wrong if they are skipped.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,22,54,vllm_fp16,fp16
2,0,32,14,Write a short project update describing progress on an FP16 baseline for an LLM inference benchmark.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
2,0,32,15,Describe how batching can improve aggregate throughput while still creating latency tradeoffs in an online inference service.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
2,0,32,16,Explain how deterministic generation settings help make benchmark runs easier to compare across repeated experiments.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,18,50,vllm_fp16,fp16
2,0,32,17,"Write a short note for a teammate explaining why benchmark CSV files should include model settings, batch size, and output token counts.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,26,58,vllm_fp16,fp16
2,0,32,18,Compare mean latency and p95 latency as ways to summarize LLM inference performance for a small experiment.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
2,0,32,19,Explain how GPU memory allocation and reserved memory can help diagnose whether a benchmark is close to running out of memory.,1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
2,0,32,20,"Create a structured analysis of an LLM inference benchmark that uses HuggingFace Transformers. Discuss model loading, prompt preparation, batching, timing boundaries, GPU synchronization, memory measurement, CSV output, and how the baseline could be extended later.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
2,0,32,21,"You are designing a portfolio project for benchmarking local LLM inference. Describe the minimum viable implementation, the risks of overengineering early, and a practical roadmap that adds quantization and serving engines after the baseline is trustworthy.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,45,77,vllm_fp16,fp16
2,0,32,22,"Write a technical note explaining how generated tokens per second should be interpreted. Include caveats about different prompt lengths, batch sizes, hardware, model precision, tokenizer behavior, and deterministic generation settings.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,39,71,vllm_fp16,fp16
2,0,32,23,"Prepare an onboarding explanation for a teammate who will run an FP16 LLM benchmark for the first time. Cover environment setup, HuggingFace authentication, CUDA availability, expected outputs, and common failure modes.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,43,75,vllm_fp16,fp16
2,0,32,24,"Analyze the tradeoffs between measuring per-prompt latency and per-batch latency in a simple benchmark. Explain how each view can be useful, what the CSV rows should represent, and how future time-to-first-token metrics could improve the report.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,50,82,vllm_fp16,fp16
2,0,32,25,"Write a design memo for extending an FP16 benchmark into a broader serving evaluation. Include batch scaling, quantization, backend comparison, reproducibility concerns, and what should be measured before claiming production readiness.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,42,74,vllm_fp16,fp16
2,0,32,26,"Explain why a benchmark should report both raw per-run data and aggregated plots. Discuss debugging value, statistical interpretation, communication with stakeholders, and how raw data protects against misleading summaries.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,37,69,vllm_fp16,fp16
2,0,32,27,"Create a practical guide for running an LLM inference benchmark in Google Colab. Mention runtime selection, dependency installation, model access, GPU memory constraints, output artifacts, and how to preserve results after the session ends.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,44,76,vllm_fp16,fp16
2,0,32,28,"Compare three approaches to improving LLM inference efficiency: batching, quantization, and optimized serving engines. Explain what each approach changes, what metrics it can improve, and what risks should be measured.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,40,72,vllm_fp16,fp16
2,0,32,29,"Draft a results section for a systems performance writeup where batch size is increased from one to larger values. Explain how to discuss throughput gains, latency movement, p95 latency, GPU memory use, and limitations without overstating the findings.",1.8420997250000255,32,521.1444239263359,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
3,0,32,0,Summarize why GPUs are useful for neural network inference.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,13,45,vllm_fp16,fp16
3,0,32,1,Write a two-sentence explanation of batch size.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
3,0,32,2,List three common metrics for an inference benchmark.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
3,0,32,3,Explain the difference between latency and throughput.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
3,0,32,4,Give one practical tip for reducing LLM serving cost.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
3,0,32,5,Define FP16 inference in one paragraph.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,9,41,vllm_fp16,fp16
3,0,32,6,Name two reasons to run warmup iterations before timing.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
3,0,32,7,Explain why output length affects benchmark results.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
3,0,32,8,State one risk of comparing benchmarks across different GPUs.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
3,0,32,9,Describe what tokens per second measures.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,8,40,vllm_fp16,fp16
3,0,32,10,"You are reviewing an internal benchmark report. Explain how prompt length, generated token count, and batch size can each affect measured tokens per second.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,29,61,vllm_fp16,fp16
3,0,32,11,Draft a concise checklist for validating a new language model inference pipeline before publishing results to a team dashboard.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
3,0,32,12,"Compare CPU fallback and CUDA execution for a small transformer model. Focus on reliability, expected speed, and memory behavior.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
3,0,32,13,Explain why warmup runs are useful in GPU benchmarks and what could go wrong if they are skipped.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,22,54,vllm_fp16,fp16
3,0,32,14,Write a short project update describing progress on an FP16 baseline for an LLM inference benchmark.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
3,0,32,15,Describe how batching can improve aggregate throughput while still creating latency tradeoffs in an online inference service.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
3,0,32,16,Explain how deterministic generation settings help make benchmark runs easier to compare across repeated experiments.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,18,50,vllm_fp16,fp16
3,0,32,17,"Write a short note for a teammate explaining why benchmark CSV files should include model settings, batch size, and output token counts.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,26,58,vllm_fp16,fp16
3,0,32,18,Compare mean latency and p95 latency as ways to summarize LLM inference performance for a small experiment.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
3,0,32,19,Explain how GPU memory allocation and reserved memory can help diagnose whether a benchmark is close to running out of memory.,1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
3,0,32,20,"Create a structured analysis of an LLM inference benchmark that uses HuggingFace Transformers. Discuss model loading, prompt preparation, batching, timing boundaries, GPU synchronization, memory measurement, CSV output, and how the baseline could be extended later.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
3,0,32,21,"You are designing a portfolio project for benchmarking local LLM inference. Describe the minimum viable implementation, the risks of overengineering early, and a practical roadmap that adds quantization and serving engines after the baseline is trustworthy.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,45,77,vllm_fp16,fp16
3,0,32,22,"Write a technical note explaining how generated tokens per second should be interpreted. Include caveats about different prompt lengths, batch sizes, hardware, model precision, tokenizer behavior, and deterministic generation settings.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,39,71,vllm_fp16,fp16
3,0,32,23,"Prepare an onboarding explanation for a teammate who will run an FP16 LLM benchmark for the first time. Cover environment setup, HuggingFace authentication, CUDA availability, expected outputs, and common failure modes.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,43,75,vllm_fp16,fp16
3,0,32,24,"Analyze the tradeoffs between measuring per-prompt latency and per-batch latency in a simple benchmark. Explain how each view can be useful, what the CSV rows should represent, and how future time-to-first-token metrics could improve the report.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,50,82,vllm_fp16,fp16
3,0,32,25,"Write a design memo for extending an FP16 benchmark into a broader serving evaluation. Include batch scaling, quantization, backend comparison, reproducibility concerns, and what should be measured before claiming production readiness.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,42,74,vllm_fp16,fp16
3,0,32,26,"Explain why a benchmark should report both raw per-run data and aggregated plots. Discuss debugging value, statistical interpretation, communication with stakeholders, and how raw data protects against misleading summaries.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,37,69,vllm_fp16,fp16
3,0,32,27,"Create a practical guide for running an LLM inference benchmark in Google Colab. Mention runtime selection, dependency installation, model access, GPU memory constraints, output artifacts, and how to preserve results after the session ends.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,44,76,vllm_fp16,fp16
3,0,32,28,"Compare three approaches to improving LLM inference efficiency: batching, quantization, and optimized serving engines. Explain what each approach changes, what metrics it can improve, and what risks should be measured.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,40,72,vllm_fp16,fp16
3,0,32,29,"Draft a results section for a systems performance writeup where batch size is increased from one to larger values. Explain how to discuss throughput gains, latency movement, p95 latency, GPU memory use, and limitations without overstating the findings.",1.8843375190003826,32,509.4628697460039,11.952713012695312,12.080078125,48,80,vllm_fp16,fp16
4,0,32,0,Summarize why GPUs are useful for neural network inference.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,13,45,vllm_fp16,fp16
4,0,32,1,Write a two-sentence explanation of batch size.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
4,0,32,2,List three common metrics for an inference benchmark.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
4,0,32,3,Explain the difference between latency and throughput.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
4,0,32,4,Give one practical tip for reducing LLM serving cost.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
4,0,32,5,Define FP16 inference in one paragraph.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,9,41,vllm_fp16,fp16
4,0,32,6,Name two reasons to run warmup iterations before timing.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,12,44,vllm_fp16,fp16
4,0,32,7,Explain why output length affects benchmark results.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,10,42,vllm_fp16,fp16
4,0,32,8,State one risk of comparing benchmarks across different GPUs.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,11,43,vllm_fp16,fp16
4,0,32,9,Describe what tokens per second measures.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,8,40,vllm_fp16,fp16
4,0,32,10,"You are reviewing an internal benchmark report. Explain how prompt length, generated token count, and batch size can each affect measured tokens per second.",1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,29,61,vllm_fp16,fp16
4,0,32,11,Draft a concise checklist for validating a new language model inference pipeline before publishing results to a team dashboard.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
4,0,32,12,"Compare CPU fallback and CUDA execution for a small transformer model. Focus on reliability, expected speed, and memory behavior.",1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
4,0,32,13,Explain why warmup runs are useful in GPU benchmarks and what could go wrong if they are skipped.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,22,54,vllm_fp16,fp16
4,0,32,14,Write a short project update describing progress on an FP16 baseline for an LLM inference benchmark.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
4,0,32,15,Describe how batching can improve aggregate throughput while still creating latency tradeoffs in an online inference service.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,20,52,vllm_fp16,fp16
4,0,32,16,Explain how deterministic generation settings help make benchmark runs easier to compare across repeated experiments.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,18,50,vllm_fp16,fp16
4,0,32,17,"Write a short note for a teammate explaining why benchmark CSV files should include model settings, batch size, and output token counts.",1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,26,58,vllm_fp16,fp16
4,0,32,18,Compare mean latency and p95 latency as ways to summarize LLM inference performance for a small experiment.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,21,53,vllm_fp16,fp16
4,0,32,19,Explain how GPU memory allocation and reserved memory can help diagnose whether a benchmark is close to running out of memory.,1.8692260160000842,32,513.5815528901545,11.952713012695312,12.080078125,24,56,vllm_fp16,fp16
